release,dataSet,met/statusYear,domain/modelVersion,dataSource,dataDestination,diskSize,md5sum
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150517.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1735241813,8df4fc5cc3315df6001c9d99c023c42b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150518.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1727188139,b4e6bc2309c23a1b57f827f267891877
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150519.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1738025315,9a2ccbf00c86196053bc5609cabe365b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150520.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1751321017,af444f7c25f01ab2347467ff484bc970
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150521.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1778448523,9ef993360fbb8b5e1bff4fc9564be7d3
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150522.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1784063164,6436e931196af1de63ee7cadfbd5fcfe
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150523.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1785664653,15b52762b694aad79c3b91f679cc339c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150524.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1763043513,e95f8a6003f69abc594ae50e73dcf4f0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150525.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1718586241,178b76693562963205e0c5abfae3f871
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150526.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1737915979,f3086bb505e25346ab288101883371c3
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150527.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1736993854,47f93b8e2cffaa0c20790c306c39c01b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150528.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1761856734,1bafcc19480dc9f431bcb349fc0bb6e8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150529.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1775809874,d4850ad6dd096ba48642a5549153d250
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150530.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768128638,d1aae520fedeeb64ed190ce7a51a4d5a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150531.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1753133349,9ebcee79bb5074c4491d7808d6aeab8b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150601.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1780764396,3cf674095002d9d5aaa51ac3622d2e2e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150602.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1782593999,664617d100bb3a825739600128cfcbe1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150603.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1776602772,69274b4101c2a94683cc0c416d453397
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150604.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1779751733,1cf68b9c6b2e7d1a9fa28a04d161d78f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150605.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1739754534,f63f7e03171941924f2fd13d1d2ae910
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150606.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1726308753,608f12e68ed8f71a8d7cd684b27c6b7c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150607.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1708675480,42fcc42a8c446ce7a8639bbdb981dbf5
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150608.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1740182901,2f0a08cfa74228888c02ce537a1c1898
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150609.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774262018,61d06a5e278ac284efc4f4f402a086b9
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150610.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1778326551,ea35318fe0899de48df0c325b948cad5
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150611.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1781335933,66bc30737905ca405415b3aa4c6402cd
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150612.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1771899868,eb43505389df1374e353dfd2d37ecdda
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150613.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1793927134,04492339728ea8c37ed2e694de137ecb
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150614.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1787005652,75ba139c782b50d1d45bfea8157a6aac
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150615.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1793965270,a2698507e1f35d14ac4ed43cccb20521
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150616.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1782648952,b795ccccb2229a2086dbd1de72786055
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150617.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1752690703,ee590d41cfb91c3d52cc917220fc0d0b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150618.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1732662594,28e97a47cbd05aef21783b8d5b04093f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150619.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1717409532,5220b9c4a6dbfb8dee2189d3870b9505
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150620.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1728158913,9693c533737daa26a6ee0b95fcbec2e8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150621.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1728796111,14026a238fe5e0c08980c46b9b4d2aab
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150622.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1700743441,0391ebf92748a4aedef9490349758866
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150623.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1741439941,84037917af669f4db5d1d90dc617ed18
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150624.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1750601913,14e277d426280aedfd231638192a64e6
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150625.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1752267597,d7d70f725c8d4b14fa351891d4fdc46b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150626.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1734292955,b37fe66c808038f22570559ea1d2dedb
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150627.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1721332071,1f56ab61c7bda7a28b0a210e13955e43
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150628.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1749069538,62057b99f5b40f97504a4e1131b3fd20
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150629.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1750552588,4cbb13f32fb4c77f5d155b80b6ca92d7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150630.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1742420083,9f041ca0d483c793ea1b4a6915ecec5b
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150701.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1737844914,dbb83ecacce1b7a2f41e0f8d3d41bbbd
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150702.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1719541641,77790a34a400cc535702ebac7f69b6de
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150703.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1755212576,57310249cbc8e58d8388ded7254ab810
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150704.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1735952164,0f1e3c2abb654e0f80deada614a46ce8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150705.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1735488987,bd1682202c43dbfd6c7dfdcac639124d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150706.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1761321497,870ee068f64ea84c409850fd6b24b964
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150707.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774163865,cc57c3f0e2bf9d398620083c6808732f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150708.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1748191686,605b5bd646a48dabf08354efea6c7f5d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150709.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1779104256,a699b0fe9d7e5cd633795eb140942bee
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150710.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1770794853,b002fce6356c4ee5bcc1bb06f207771a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150711.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1739107898,9baaf2c8ed9ad7c3a818d6b49063584a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150712.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1736012844,32b9715854b3b8feafb288ec0f94ce1e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150713.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1733450891,63cb5a4b60489d8b62d3e51ed6d5bdf7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150714.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1739911389,f28da1fd55826e7364f3a37d13f7673d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150715.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1749981724,2b8e372d6b46f22856cab660430075c5
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150716.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1729163215,d4cff1139d5469af1d764a1264dc220e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150717.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1760609746,ac502e78290f70f9a49c8d5b676c29a8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150718.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1778967216,fcc2afdd12d05be5f6a137b506831484
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150719.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1768520331,9cae1f28b03718f8f36f19769a307fd1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150720.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1780119559,2515e2eb427d5085589acc2efc3575d3
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150721.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1764261998,d420cdc04e095ccfaa148c8052c65db2
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150722.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1758084984,5e94b660517172f33c14cd01bf8ad113
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150723.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1760290355,27417c411e6674bc571a14a945ca9c7a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150724.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1740231423,049b83f53ba00a66487c1c96c0547ed8
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150725.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774703292,ac2f5f696a3b7cd07131e13f0ef8ab3e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150726.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1759994456,6a54d2872cbe1330e8ed662a990208ec
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150727.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1742315815,9b6cb6387f443606ac85e00af7a81391
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150728.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1764491478,a9097262630bf3a3cb54d8f88317c739
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150729.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1751464410,bfc268eb41cbdc301d20c644e64b38dd
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150730.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1756355043,af731aacf5be002e448e60fa5252ad33
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150731.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1743180725,7440a5a51163c2252a129f44c30294d6
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150801.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1753710400,1a055a62bb86f941ab605cbfbcc03fe1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150802.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1732626881,f821e912fda2fc043fee7540ec05a827
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150803.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1727678044,22ddcaa19c13001c094f4d5411f66885
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150804.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1743825500,6d96f6085ee39d857b01c0ccbc42e0c4
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150805.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1748009292,30ca8f1a5466683503010d19f62dca5f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150806.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1752719028,7b33b2426c2bfcf326406c28d6d0114a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150807.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1758529336,6a3cf78a9e6868626ff8df9d83abdc54
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150808.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1765454566,a01f9e084d5b019b8aae9599fe3331ef
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150809.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1765494729,189d6672772e1d8474cbc103c53860a1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150810.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1754138601,81ebf007f2f96d55706c3ea399bae825
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150811.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1766716182,8a3f8c017bf6e381ac5daee38cb88f32
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150812.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1780386786,690848fcd17156bb1a4509983f917a7d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150813.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1801165102,4f58d7a771ab6447a13cc7d4d8b96f9c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150814.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1777463281,7f64c7283e6e9042e5ba19cd3658ed6d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150815.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767381403,630f50cbf5b0e9d5605efde9dbf8cf5e
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150816.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1765902485,e2ded81886b4a2fcdb12d4a2770677e5
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150817.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1751678816,5744260ef10f46fc31c461212b04c124
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150818.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1753650673,b69f2b51787d5647b6011a402519be26
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150819.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1736836341,9500e842ab5f37ca447163532a6dc927
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150820.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1728543232,16d357744a3dcc300851d4efe70715e3
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150821.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1749322197,f37a56cf4a4ea0ff6f4fd37b8766b448
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150822.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1778206711,132826bad22e5ca5788c152eb86e70d1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150823.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1771553022,80dea32c8e4765ab4bd0fe8162fd661d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150824.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774381147,31d96bf063b2f6f822c78543626b105a
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150825.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1776364323,e544c4b9658397d7433840330cdef6ec
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150826.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1772232660,8d7bc5941f2af7daa9f246526fa16f17
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150827.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1787200358,49af67553e9ddde7489378d96fd69ab1
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150828.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1776492060,e71a2e50a2e121d55749d0a80972f1b2
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150829.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1762774005,74e7f12f548ace84e5b633f63ae6c747
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150830.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1755420262,51c82271de7cc0542383f5628945c945
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150831.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1739757634,b0552772ea7131babd9fb07afb2d882f
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150901.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1747834796,199296e6df64cf17ff071629116ba12d
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150902.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1781251245,e3264af8b85cfe97c2321003efd49314
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150903.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1787363198,10bba44b3f2b451bcd478a221190f9b4
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150904.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1774698683,9283addb55ee4305c9b2d5320192e173
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150905.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1767445803,57de351b56366e82e4e77a2284bf074c
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150906.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1779413471,0833c3e9161e28462356d76d2dc7ddb9
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150907.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1775997646,1ac1d707a76a88b887532b8e5efa8aeb
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150908.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1795686298,9e5eafe5e3a670b945a293da759b4ead
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150909.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1744464613,a245b8c8f971fb10ce85759824f7c2b0
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150910.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1743895476,4ba432627ec41b856dc9ee1432ceda46
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150911.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1746031423,c6b7edd422035952832a6d6ceab3e9c7
201709,meteo,2015,EMEP01,{THREDDS}/Meteo/{MOD}/{YEAR}/meteo20150912.nc,EMEP_MSC-W_model.rv4.15.OpenSource/meteo2015/EMEP01/,1773428084,5a857e646c9378be3e360df8fb2ebc29
